No;Deprem Kodu;Olus tarihi;Olus zamani;Enlem;Boylam;Derinlik;xM;MD;ML;Mw;Ms;Mb;Tip;Yer
6382;2.00601E+13;2006.01.05;01:53:57.81;37.8373;26.0183;5;3.5;3.5;0;;0;0;Ke;ONIKI ADALAR (AKDENIZ)
6383;2.00601E+13;2006.01.04;17:46:50.79;39.438;33.146;5;3.5;3.5;0;;0;0;Ke;YENIYAPANSIHLI-BALA (ANKARA) [West 2.8 km]
6384;2.00601E+13;2006.01.04;09:22:38.35;35.9995;27.7915;24.9;3.7;0;3.7;;0;0;Ke;RODOS ADASI (AKDENIZ)
6385;2.00512E+13;2005.12.31;14:02:38.50;38.489;39.3243;5;3.5;3.5;0;;0;0;Ke;GUNEYKOY-SIVRICE (ELAZIG) [South 1.3 km]
6386;2.00512E+13;2005.12.30;00:26:57.37;35.423;27.1808;8.5;3.5;3.5;0;;0;0;Ke;AKDENIZ
6387;2.00512E+13;2005.12.29;22:04:40.20;35.5505;27.5605;3.5;3.5;3.5;0;;0;0;Ke;AKDENIZ
6388;2.00512E+13;2005.12.28;17:07:18.45;38.8343;26.727;14.2;3.5;3.5;3.5;;0;0;Ke;CANDARLI K?RFEZI (EGE DENIZI)
6389;2.00512E+13;2005.12.28;14:07:59.15;38.5133;39.3145;5;4.3;4.2;4.3;;0;0;Ke;GUNEYKOY-SIVRICE (ELAZIG) [North West  1.6 km]
6390;2.00512E+13;2005.12.28;13:28:11.28;35.2205;27.4202;31.5;3.7;3.7;0;;0;0;Ke;AKDENIZ
6391;2.00512E+13;2005.12.28;03:15:45.51;38.155;26.7135;5.4;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6392;2.00512E+13;2005.12.28;02:11:21.75;40.9748;33.2908;6.4;4.4;4.2;4.2;;0;4.4;Ke;BOGAZKAYA-BAYRAMOREN (?ANKIRI) [South East  1.7 km]
6393;2.00512E+13;2005.12.27;23:20:30.12;38.3082;38.8397;5;3.5;3.5;0;;0;0;Ke;GUNDEGER-PUTURGE (MALATYA) [North West  1.2 km]
6394;2.00512E+13;2005.12.24;00:35:03.47;35.3908;26.6472;5.3;3.5;3.5;0;;0;0;Ke;AKDENIZ
6395;2.00512E+13;2005.12.23;02:48:38.56;39.3615;40.8355;5;3.7;3.7;0;;0;0;Ke;KIZILCUBUK-KARLIOVA (BINGOL) [South West  4.4 km]
6396;2.00512E+13;2005.12.15;17:33:46.31;35.6452;26.445;31.8;3.6;3.6;0;;0;0;Ke;AKDENIZ
6397;2.00512E+13;2005.12.15;16:10:09.93;39.0468;44.0272;5;3.5;3.5;0;;0;0;Ke;ALIKELLE-CALDIRAN (VAN) [North 1.2 km]
6398;2.00512E+13;2005.12.13;19:23:57.62;37.562;26.9723;19.3;3.5;3.5;0;;0;0;Ke;DOGANBEY A?IKLARI-AYDIN (EGE DENIZI)
6399;2.00512E+13;2005.12.12;15:04:10.59;37.0443;35.754;21.6;3.5;3.5;0;;0;0;Ke;BUYUKMANGIT-CEYHAN (ADANA) [North West  1.6 km]
6400;2.00512E+13;2005.12.12;02:09:06.30;35.5972;27.1733;10.6;3.6;3.6;0;;0;0;Ke;AKDENIZ
6401;2.00512E+13;2005.12.11;00:53:27.88;39.0353;28.1553;10.5;3.5;3.5;0;;0;0;Ke;HANPASA-AKHISAR (MANISA) [South East  4.8 km]
6402;2.00512E+13;2005.12.10;00:56:31.07;39.3695;40.85;6.2;3.7;3.7;0;;0;0;Ke;KIZILCUBUK-KARLIOVA (BINGOL) [South West  3.2 km]
6403;2.00512E+13;2005.12.10;00:09:47.80;39.3647;40.8557;5;5.3;0;5.3;5.3;0;5.2;Ke;KIZILCUBUK-KARLIOVA (BINGOL) [South 3.6 km]
6404;2.00512E+13;2005.12.09;21:07:17.05;40.2873;27.3002;16.3;3.9;3.9;3.9;;0;0;Ke;GUMUSCAY-BIGA (?ANAKKALE) [North East  1.9 km]
6405;2.00512E+13;2005.12.09;11:51:18.18;39.0083;40.3652;5;3.6;3.6;0;;0;0;Ke;BALIKLICAY- (BINGOL) [South West  3.8 km]
6406;2.00512E+13;2005.12.09;11:45:36.11;35.41;28.0522;11;3.8;3.8;3.8;;0;0;Ke;AKDENIZ
6407;2.00512E+13;2005.12.09;10:45:26.62;35.25;28;57.2;4;4;4;;0;0;Ke;AKDENIZ
6408;2.00512E+13;2005.12.08;10:46:25.92;35.4793;26.9947;5;3.6;3.6;0;;0;0;Ke;AKDENIZ
6409;2.00512E+13;2005.12.06;01:40:33.31;38.6408;43.1292;5;3.9;3.8;3.9;;0;0;Ke;VAN G?L?
6410;2.00512E+13;2005.12.04;03:03:16.42;39.795;33.1673;7.3;3.5;3.5;0;;0;0;Ke;TABURLAR-ELMADAG (ANKARA) [North West  4.1 km]
6411;2.00512E+13;2005.12.04;02:17:15.17;38.1845;26.5407;13.8;3.5;3.5;0;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South East  7.0 km]
6412;2.00511E+13;2005.11.30;08:00:54.83;39.3958;33.1532;5;3.5;3.5;0;;0;0;Ke;YENIYAPANSIHLI-BALA (ANKARA) [South West  5.6 km]
6413;2.00511E+13;2005.11.28;21:46:32.64;35.35;27.1953;32.9;3.6;3.6;0;;0;0;Ke;AKDENIZ
6414;2.00511E+13;2005.11.28;05:01:35.78;38.3278;38.804;22.3;3.6;3.6;0;;0;0;Ke;BOLUKKAYA-PUTURGE (MALATYA) [North West  4.2 km]
6415;2.00511E+13;2005.11.28;01:14:53.20;37.079;44.7598;5;3.5;3.5;0;;0;0;Ke;ALAN-SEMDINLI (HAKKARI) [South 24.5 km]
6416;2.00511E+13;2005.11.26;15:56:55.78;38.2897;38.8255;9.4;5.3;5.1;5.3;;0;5.3;Ke;BOLUKKAYA-PUTURGE (MALATYA) [South East  0.4 km]
6417;2.00511E+13;2005.11.22;11:09:25.77;36.2757;40.9557;14.6;3.8;3.8;0;;0;0;Ke;SURIYE
6418;2.00511E+13;2005.11.20;21:21:01.67;35.5753;27.4787;19.6;3.8;3.8;3.8;;0;0;Ke;AKDENIZ
6419;2.00511E+13;2005.11.18;19:58:38.59;39.8998;41.2528;2.9;3.5;3.5;0;;0;0;Ke;ERZURUM [North West  1.4 km]
6420;2.00511E+13;2005.11.16;05:41:14.61;38.1178;26.5558;12;4.2;4.2;4.1;;0;0;Ke;EGE DENIZI
6421;2.00511E+13;2005.11.15;17:15:41.17;37.3412;36.0205;23.5;3.6;3.6;0;;0;0;Ke;CINAR-KADIRLI (OSMANIYE) [North West  1.0 km]
6422;2.00511E+13;2005.11.13;08:32:09.78;41.1692;44.2815;9.1;3.8;0;3.8;;0;0;Ke;AZERBAYCAN
6423;2.00511E+13;2005.11.12;17:14:51.05;37.1403;36.3338;15.1;3.8;3.8;0;;0;0;Ke;TEHCI- (OSMANIYE) [South 1.5 km]
6424;2.00511E+13;2005.11.11;13:38:08.32;38.1295;26.6887;7.2;3.8;3.7;3.8;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6425;2.00511E+13;2005.11.10;20:18:45.63;35.5825;27.2757;5.6;3.5;3.5;0;;0;0;Ke;AKDENIZ
6426;2.00511E+13;2005.11.10;04:47:38.74;35.5158;27.139;12.5;3.6;3.6;0;;0;0;Ke;AKDENIZ
6427;2.00511E+13;2005.11.09;10:44:10.72;35.5393;29.4682;8.8;3.5;3.5;0;;0;0;Ke;AKDENIZ
6428;2.00511E+13;2005.11.08;17:30:23.05;38.1402;26.6128;6.7;3.6;3.5;3.6;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6429;2.00511E+13;2005.11.08;03:53:44.10;38.181;26.537;15.3;3.5;0;3.5;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South East  7.2 km]
6430;2.00511E+13;2005.11.08;01:41:27.31;38.1768;26.5837;9.3;3.8;3.8;0;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South East  9.9 km]
6431;2.00511E+13;2005.11.06;04:59:32.49;38.0925;42.5973;9.5;3.8;3.8;0;;0;0;Ke;SURUCULER-HIZAN (BITLIS) [North West  0.4 km]
6432;2.00511E+13;2005.11.05;17:48:27.59;39.0463;31.1315;2.3;3.9;3.8;3.9;;0;0;Ke;TABAKLAR-EMIRDAG (AFYONKARAHISAR) [East 3.1 km]
6433;2.00511E+13;2005.11.05;17:36:23.29;39.053;31.1453;5;3.5;3.5;0;;0;0;Ke;KARAAGAC-EMIRDAG (AFYONKARAHISAR) [South West  2.1 km]
6434;2.00511E+13;2005.11.05;17:24:31.33;39.047;31.146;2.6;3.5;3.5;0;;0;0;Ke;KARAAGAC-EMIRDAG (AFYONKARAHISAR) [South West  2.7 km]
6435;2.00511E+13;2005.11.05;11:35:47.26;37.4627;42.942;14.5;3.7;3.7;0;;0;0;Ke;BULAKBASI-ULUDERE (SIRNAK) [North East  5.2 km]
6436;2.00511E+13;2005.11.04;20:12:08.79;40.679;27.303;13;4.1;4;4.1;;0;0;Ke;HOSKOY-SARKOY (TEKIRDAG) [South West  4.0 km]
6437;2.00511E+13;2005.11.04;06:39:18.13;38.1192;26.686;10.6;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6438;2.00511E+13;2005.11.04;05:50:07.65;38.0657;26.7462;4;3.5;3.5;0;;0;0;Ke;EGE DENIZI
6439;2.00511E+13;2005.11.04;02:47:52.50;38.155;26.5765;5.4;3.5;3.5;0;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South East  11.4 km]
6440;2.00511E+13;2005.11.04;02:42:50.88;38.1582;26.518;9.8;3.6;3.6;0;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South 9.2 km]
6441;2.00511E+13;2005.11.03;18:08:15.69;38.1117;26.6053;6.4;3.5;3.5;0;;0;0;Ke;EGE DENIZI
6442;2.00511E+13;2005.11.03;16:00:07.82;38.11;26.6097;20.8;3.6;3.6;0;;0;0;Ke;EGE DENIZI
6443;2.00511E+13;2005.11.03;05:37:44.43;38.1203;26.607;16;3.7;3.7;0;;0;0;Ke;EGE DENIZI
6444;2.00511E+13;2005.11.03;03:33:32.00;38.1017;26.631;3.1;3.5;3.5;0;;0;0;Ke;EGE DENIZI
6445;2.00511E+13;2005.11.03;02:08:32.01;38.1218;26.6503;4.9;3.6;3.6;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6446;2.00511E+13;2005.11.02;21:15:23.34;37.1408;36.2722;11.1;3.9;3.9;0;;0;0;Ke;ARSLANLI- (OSMANIYE) [North West  2.3 km]
6447;2.00511E+13;2005.11.02;14:30:19.98;39.1617;44.0308;5.9;3.6;3.6;0;;0;0;Ke;YUKARIKUYUCAK-CALDIRAN (VAN) [North East  1.1 km]
6448;2.00511E+13;2005.11.02;04:27:11.06;38.173;26.5142;15.6;4.1;4.1;4;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South 7.6 km]
6449;2.00511E+13;2005.11.01;23:13:36.30;38.1198;38.585;6.1;3.5;3.5;0;;0;0;Ke;ARIKONAK-SINCIK (ADIYAMAN) [North East  1.4 km]
6450;2.00511E+13;2005.11.01;05:42:29.54;38.1217;26.6957;5.1;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6451;2.00511E+13;2005.11.01;02:08:50.12;38.1135;26.6283;4;3.6;3.6;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6452;2.0051E+13;2005.10.30;17:48:32.46;38.0912;26.7182;10.5;3.5;3.5;0;;0;0;Ke;EGE DENIZI
6453;2.0051E+13;2005.10.30;05:37:40.96;38.1517;26.7153;7.5;3.6;3.6;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6454;2.0051E+13;2005.10.29;23:34:38.74;38.0983;26.7368;8.5;3.9;3.9;3.9;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6455;2.0051E+13;2005.10.29;19:49:28.63;38.1335;26.6568;5.5;4.1;0;4.1;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6456;2.0051E+13;2005.10.29;16:15:38.53;38.2962;26.6837;12.3;3.6;3.5;3.6;;0;0;Ke;YAGCILAR-URLA (IZMIR) [North 4.2 km]
6457;2.0051E+13;2005.10.29;08:37:28.76;36.4088;26.1152;26.1;3.7;0;3.7;;0;0;Ke;AKDENIZ
6458;2.0051E+13;2005.10.28;19:49:59.97;38.1438;26.7343;5.5;4;0;4;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6459;2.0051E+13;2005.10.28;10:28:29.57;37.0967;34.4093;3.7;3.5;3.5;0;;0;0;Ke;ATLILAR-TOROSLAR (MERSIN) [North West  3.1 km]
6460;2.0051E+13;2005.10.28;00:17:27.75;38.1643;26.65;11;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6461;2.0051E+13;2005.10.27;23:28:10.41;38.2293;26.4887;5.4;3.5;3.5;0;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South West  1.9 km]
6462;2.0051E+13;2005.10.26;17:48:06.38;38.1093;26.5212;4.9;3.9;3.8;3.9;;0;0;Ke;EGE DENIZI
6463;2.0051E+13;2005.10.26;12:18:02.92;38.15;26.6777;5.2;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6464;2.0051E+13;2005.10.26;03:48:41.22;38.0593;26.5053;5;3.5;3.5;0;;0;0;Ke;EGE DENIZI
6465;2.0051E+13;2005.10.25;19:31:36.08;39.1325;27.9348;13.8;3.6;3.5;3.6;;0;0;Ke;YAYKIN-AKHISAR (MANISA) [South East  1.6 km]
6466;2.0051E+13;2005.10.25;07:49:31.02;38.1192;26.602;8.4;3.8;3.8;3.8;;0;0;Ke;EGE DENIZI
6467;2.0051E+13;2005.10.24;23:51:55.43;38.1457;26.6672;5;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6468;2.0051E+13;2005.10.24;23:10:01.80;35.68;37.38;13;3.6;3.6;0;;0;0;Ke;SURIYE
6469;2.0051E+13;2005.10.24;17:13:53.93;38.1057;26.578;5;3.5;3.5;0;;0;0;Ke;EGE DENIZI
6470;2.0051E+13;2005.10.24;17:03:14.33;38.089;26.5827;5;3.7;3.7;0;;0;0;Ke;EGE DENIZI
6471;2.0051E+13;2005.10.24;16:55:37.79;38.1437;26.585;5;3.6;3.6;0;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South East  12.9 km]
6472;2.0051E+13;2005.10.23;23:10:31.60;38.1315;26.7053;5.4;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6473;2.0051E+13;2005.10.23;22:29:57.95;35.172;27.711;23.1;3.6;3.6;0;;0;0;Ke;AKDENIZ
6474;2.0051E+13;2005.10.23;14:59:35.79;38.0775;26.5448;5;3.7;3.7;0;;0;0;Ke;EGE DENIZI
6475;2.0051E+13;2005.10.23;12:01:38.94;38.1478;26.6085;9.9;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6476;2.0051E+13;2005.10.22;18:00:07.58;38.1893;26.6055;5.2;3.6;0;3.6;;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  8.3 km]
6477;2.0051E+13;2005.10.22;15:35:24.49;38.1765;26.6085;11.4;3.7;3.7;3.7;;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  8.9 km]
6478;2.0051E+13;2005.10.22;12:42:43.43;38.186;26.6393;20.9;3.6;0;3.6;;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  6.2 km]
6479;2.0051E+13;2005.10.22;10:21:08.24;38.1595;26.5723;14.9;3.5;3.5;3.5;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South East  10.8 km]
6480;2.0051E+13;2005.10.22;07:21:02.02;38.1258;26.7723;9.4;3.7;3.7;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6481;2.0051E+13;2005.10.21;16:34:35.07;38.163;26.6245;9.5;3.8;0;3.8;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6482;2.0051E+13;2005.10.21;14:53:14.11;38.111;26.7772;6.5;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6483;2.0051E+13;2005.10.21;12:48:30.48;38.1385;26.6722;5.5;3.7;3.7;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6484;2.0051E+13;2005.10.21;11:56:15.50;38.224;26.6602;18.3;3.5;3.5;0;;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  2.3 km]
6485;2.0051E+13;2005.10.21;10:26:30.27;38.1472;26.7965;18;3.5;0;3.5;;0;0;Ke;SEFERIHISAR (IZMIR) [South West  6.3 km]
6486;2.0051E+13;2005.10.21;08:10:05.69;38.1348;26.7018;8.8;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6487;2.0051E+13;2005.10.21;06:51:57.44;38.1323;26.6202;19.5;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6488;2.0051E+13;2005.10.21;05:52:33.23;38.1148;26.6833;6.3;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6489;2.0051E+13;2005.10.21;05:25:08.93;38.2113;26.6083;17.3;3.5;3.5;0;;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  7.1 km]
6490;2.0051E+13;2005.10.21;04:39:25.05;38.1762;26.6957;18.2;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6491;2.0051E+13;2005.10.21;04:22:30.36;38.1563;26.6995;14.5;3.7;0;3.7;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6492;2.0051E+13;2005.10.21;02:56:33.35;38.1382;26.7015;8.8;3.6;0;3.6;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6493;2.0051E+13;2005.10.21;01:32:01.64;38.1528;26.6893;16;3.8;0;3.8;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6494;2.0051E+13;2005.10.21;01:19:10.02;38.1322;26.6145;5.4;4;0;4;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6495;2.0051E+13;2005.10.21;00:48:08.10;38.0978;26.7543;11.5;3.5;0;3.5;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6496;2.0051E+13;2005.10.21;00:34:13.98;38.1007;26.6377;5.9;3.9;0;3.9;;0;0;Ke;EGE DENIZI
6497;2.0051E+13;2005.10.21;00:17:31.25;38.1108;26.675;7.9;3.8;0;3.8;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6498;2.0051E+13;2005.10.21;00:03:01.55;38.1028;26.7972;19.6;3.5;0;3.5;;0;0;Ke;KAVAKDERE-SEFERIHISAR (IZMIR) [South West  10.4 km]
6499;2.0051E+13;2005.10.20;22:46:46.35;38.1748;26.6312;16;3.7;0;3.7;;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  7.6 km]
6500;2.0051E+13;2005.10.20;22:33:59.50;38.107;26.7538;9.4;3.7;0;3.7;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6501;2.0051E+13;2005.10.20;22:19:28.53;38.1077;26.8263;13.3;3.8;0;3.8;;0;0;Ke;KAVAKDERE-SEFERIHISAR (IZMIR) [South West  8.1 km]
6502;2.0051E+13;2005.10.20;22:02:02.74;38.2078;26.6187;18.1;4;0;4;;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  6.3 km]
6503;2.0051E+13;2005.10.20;21:40:01.41;38.1812;26.594;8;5.9;0;5.9;5.9;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  9.6 km]
6504;2.0051E+13;2005.10.20;09:10:52.62;38.1217;26.7758;12.3;3.6;3.6;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6505;2.0051E+13;2005.10.20;01:08:20.71;38.1788;26.6142;8.4;3.5;3.5;0;;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  8.4 km]
6506;2.0051E+13;2005.10.19;22:38:57.16;37.8353;27.1658;10.5;4.2;0;4.2;;0;0;Ke;KUSADASI K?RFEZI (EGE DENIZI)
6507;2.0051E+13;2005.10.19;21:31:21.55;35.4252;27.0207;33.2;3.6;3.6;0;;0;0;Ke;AKDENIZ
6508;2.0051E+13;2005.10.19;19:02:30.02;38.1423;26.7437;5.4;3.6;0;3.6;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6509;2.0051E+13;2005.10.19;16:57:31.73;38.1112;26.7602;15.9;3.8;0;3.8;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6510;2.0051E+13;2005.10.19;13:33:55.56;38.1878;26.722;12;3.6;3.6;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6511;2.0051E+13;2005.10.19;10:22:33.39;38.1615;26.7047;2.5;3.8;0;3.8;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6512;2.0051E+13;2005.10.19;05:51:23.60;38.1252;26.6893;7.3;3.5;0;3.5;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6513;2.0051E+13;2005.10.19;02:53:44.01;38.1227;26.7618;3.6;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6514;2.0051E+13;2005.10.18;08:03:05.43;38.0883;26.6838;5.4;3.5;3.5;0;;0;0;Ke;EGE DENIZI
6515;2.0051E+13;2005.10.18;07:17:03.65;38.7523;39.049;5;4.5;0;4.3;;0;4.5;Ke;ALACA- (ELAZIG) [West 1.2 km]
6516;2.0051E+13;2005.10.18;05:30:21.81;38.1212;26.8175;5;3.5;0;3.5;;0;0;Ke;KAVAKDERE-SEFERIHISAR (IZMIR) [South West  7.7 km]
6517;2.0051E+13;2005.10.18;01:47:57.64;38.151;26.7545;4.4;3.6;0;3.6;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6518;2.0051E+13;2005.10.18;01:08:51.57;38.1517;26.633;5.7;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6519;2.0051E+13;2005.10.18;01:05:34.99;38.1032;26.6347;5.6;3.6;0;3.6;;0;0;Ke;EGE DENIZI
6520;2.0051E+13;2005.10.17;23:13:15.31;38.1647;26.5702;10.7;4;0;4;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South East  10.2 km]
6521;2.0051E+13;2005.10.17;21:16:23.29;38.1257;26.6252;5.2;3.9;0;3.9;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6522;2.0051E+13;2005.10.17;17:35:44.77;38.163;26.5967;5.3;3.5;3.5;0;;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  10.7 km]
6523;2.0051E+13;2005.10.17;16:57:48.79;38.041;26.723;11.9;3.6;0;3.6;;0;0;Ke;EGE DENIZI
6524;2.0051E+13;2005.10.17;16:27:50.71;38.1797;26.605;9.8;3.8;0;3.8;;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  8.9 km]
6525;2.0051E+13;2005.10.17;15:55:25.61;38.1477;26.6467;5.5;3.5;3.5;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6526;2.0051E+13;2005.10.17;13:32:33.03;38.1245;26.7382;7.8;3.6;0;3.6;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6527;2.0051E+13;2005.10.17;13:22:48.92;38.1648;26.5577;16.1;4.3;0;4.3;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South East  9.6 km]
6528;2.0051E+13;2005.10.17;12:22:32.44;38.1373;26.7155;7.9;4;0;4;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6529;2.0051E+13;2005.10.17;11:48:45.98;38.2402;26.5383;19.9;3.7;0;3.7;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [East 2.9 km]
6530;2.0051E+13;2005.10.17;11:20:28.66;38.0948;26.9605;15.1;3.5;3.5;0;;0;0;Ke;KUSADASI K?RFEZI (EGE DENIZI)
6531;2.0051E+13;2005.10.17;09:46:53.97;38.157;26.5268;9.1;5.9;0;5.9;5.8;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South East  9.5 km]
6532;2.0051E+13;2005.10.17;08:50:02.03;38.1523;26.6055;16;3.6;3.6;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6533;2.0051E+13;2005.10.17;08:34:43.88;38.1318;26.5855;15;4.7;0;4.7;;0;0;Ke;EGE DENIZI
6534;2.0051E+13;2005.10.17;08:28:52.17;38.1917;26.6075;15.3;4.6;0;4.6;;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  8.0 km]
6535;2.0051E+13;2005.10.17;08:07:28.59;38.1505;26.5938;15.6;3.7;3.7;0;;0;0;Ke;DEMIRCILI-URLA (IZMIR) [South West  11.8 km]
6536;2.0051E+13;2005.10.17;07:05:47.61;38.1452;26.6053;15.3;4.3;0;4.3;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6537;2.0051E+13;2005.10.17;06:16:04.86;38.1452;26.6035;8.6;4.2;0;4.2;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6538;2.0051E+13;2005.10.17;05:59:21.78;38.1753;26.5627;20.2;4.1;0;4.1;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South East  8.9 km]
6539;2.0051E+13;2005.10.17;05:45:16.60;38.1455;26.5287;10.1;5.7;0;5.7;;0;0;Ke;ZEYTINELI-URLA (IZMIR) [South East  10.8 km]
6540;2.0051E+13;2005.10.17;04:31:25.44;38.1283;26.6208;13.3;3.8;3.8;0;;0;0;Ke;SEFERIHISAR A?IKLARI-IZMIR (EGE DENIZI)
6541;2.0051E+13;2005.10.11;05:44:25.26;35.5257;27.454;3.3;4.9;0;4.9;4.7;0;0;Ke;AKDENIZ
6542;2.0051E+13;2005.10.10;16:28:05.91;35.1023;27.77;5;3.5;3.5;0;;0;0;Ke;AKDENIZ
6543;2.0051E+13;2005.10.09;21:25:02.88;36.6527;26.4885;11.4;3.8;3.6;3.8;;0;0;Ke;AKDENIZ
6544;2.0051E+13;2005.10.09;19:39:42.49;35.2225;27.1597;8.3;3.5;3.5;0;;0;0;Ke;AKDENIZ
6545;2.0051E+13;2005.10.08;10:33:26.47;38.7377;27.8453;13.3;3.8;3.7;3.8;;0;0;Ke;TIYENLI-GOLMARMARA (MANISA) [East 0.9 km]
6546;2.0051E+13;2005.10.06;23:00:05.39;35.2783;27.7878;32.9;3.6;3.6;0;;0;0;Ke;AKDENIZ
6547;2.0051E+13;2005.10.06;21:22:40.13;36.7967;36.5147;20.9;3.6;3.6;0;;0;0;Ke;HASSA (HATAY) [South West  0.7 km]
